p_SubscriptionId,p_SubscriberNo,p_BAN
606155163,3702994403,603328833
606155162,3702994402,603328832
606155164,3702994404,603328834
606155165,3702994405,603328835
606155166,3702994406,603328836
606155169,3702994409,603328839
606155168,3702994408,603328838
606155167,3702994407,603328837
606155170,3702994410,603328840
606155171,3702994411,603328841
606155172,3702994412,603328842
606155173,3702994413,603328843
606155174,3702994414,603328844
606155176,3702994416,603328846
606155175,3702994415,603328845
606155180,3702994420,603328850
606155178,3702994418,603328848
606155177,3702994417,603328847
606155179,3702994419,603328849
606155181,3702994421,603328851
606155182,3702994422,603328852
606155184,3702994424,603328854
606155183,3702994423,603328853
606155185,3702994425,603328855
606155187,3702994427,603328857
606155186,3702994426,603328856
606155188,3702994428,603328858
606155189,3702994429,603328859
606155191,3702994431,603328861
606155190,3702994430,603328860
606155192,3702994432,603328862
606155193,3702994433,603328863
606155195,3702994435,603328865
606155196,3702994436,603328866
606155194,3702994434,603328864
606155197,3702994437,603328867
606155198,3702994438,603328868
606155199,3702994439,603328869
606155200,3702994440,603328870
606155201,3702994441,603328871
606155202,3702994442,603328872
606155203,3702994443,603328873
606155204,3702994444,603328874
606155205,3702994445,603328875
606155207,3702994447,603328877
606155208,3702994448,603328878
606155206,3702994446,603328876
606155209,3702994449,603328879
606155210,3702994450,603328880
606155212,3702994452,603328882
606155213,3702994453,603328883
606155214,3702994454,603328884
606155215,3702994455,603328885
606155217,3702994457,603328887
606155216,3702994456,603328886
606155219,3702994459,603328889
606155218,3702994458,603328888
606155220,3702994460,603328890
606155211,3702994451,603328881
606155221,3702994461,603328891
606155222,3702994462,603328892
606155224,3702994464,603328894
606155225,3702994465,603328895
606155226,3702994466,603328896
606155227,3702994467,603328897
606155228,3702994468,603328898
606155229,3702994469,603328899
606155230,3702994470,603328900
606155231,3702994471,603328901
606155232,3702994472,603328902
606155233,3702994473,603328903
606155235,3702994475,603328905
606155234,3702994474,603328904
606155238,3702994478,603328908
606155237,3702994477,603328907
606155236,3702994476,603328906
606155240,3702994480,603328910
606155241,3702994481,603328911
606155239,3702994479,603328909
606155242,3702994482,603328912
606155243,3702994483,603328913
606155244,3702994484,603328914
606155246,3702994486,603328916
606155245,3702994485,603328915
606155247,3702994487,603328917
606155248,3702994488,603328918
606155249,3702994489,603328919
606155259,3702994499,603328929
606155250,3702994490,603328920
606155251,3702994491,603328921
606155253,3702994493,603328923
606155252,3702994492,603328922
606155255,3702994495,603328925
606155254,3702994494,603328924
606155257,3702994497,603328927
606155256,3702994496,603328926
606155258,3702994498,603328928
606155260,3702994500,603328930
606155261,3702994501,603328931
606155263,3702994503,603328933
606155262,3702994502,603328932
606155264,3702994504,603328934
606155265,3702994505,603328935
606155266,3702994506,603328936
606155267,3702994507,603328937
606155268,3702994508,603328938
606155269,3702994509,603328939
606155270,3702994510,603328940
606155272,3702994512,603328942
606155273,3702994513,603328943
606155271,3702994511,603328941
606155274,3702994514,603328944
606155275,3702994515,603328945
606155276,3702994516,603328946
606155277,3702994517,603328947
606155278,3702994518,603328948
606155279,3702994519,603328949
606155280,3702994520,603328950
606155281,3702994521,603328951
606155282,3702994522,603328952
606155283,3702994523,603328953
606155284,3702994524,603328954
606155285,3702994525,603328955
606155286,3702994526,603328956
606155287,3702994527,603328957
606155288,3702994528,603328958
606155289,3702994529,603328959
606155290,3702994530,603328960
606155291,3702994531,603328961
606155294,3702994534,603328964
606155292,3702994532,603328962
606155295,3702994535,603328965
606155293,3702994533,603328963
606155296,3702994536,603328966
606155297,3702994537,603328967
606155298,3702994538,603328968
606155299,3702994539,603328969
606155335,3702994575,603329005
606155300,3702994540,603328970
606155301,3702994541,603328971
606155303,3702994543,603328973
606155302,3702994542,603328972
606155304,3702994544,603328974
606155305,3702994545,603328975
606155306,3702994546,603328976
606155307,3702994547,603328977
606155308,3702994548,603328978
606155309,3702994549,603328979
606155311,3702994551,603328981
606155310,3702994550,603328980
606155313,3702994553,603328983
606155314,3702994554,603328984
606155312,3702994552,603328982
606155316,3702994556,603328986
606155317,3702994557,603328987
606155315,3702994555,603328985
606155318,3702994558,603328988
606155319,3702994559,603328989
606155320,3702994560,603328990
606155322,3702994562,603328992
606155323,3702994563,603328993
606155324,3702994564,603328994
606155325,3702994565,603328995
606155326,3702994566,603328996
606155327,3702994567,603328997
606155328,3702994568,603328998
606155331,3702994571,603329001
606155321,3702994561,603328991
606155329,3702994569,603328999
606155330,3702994570,603329000
606155333,3702994573,603329003
606155334,3702994574,603329004
606155332,3702994572,603329002
606155336,3702994576,603329006
606155337,3702994577,603329007
606155338,3702994578,603329008
606155339,3702994579,603329009
606155341,3702994581,603329011
606155340,3702994580,603329010
606155342,3702994582,603329012
606155343,3702994583,603329013
606155344,3702994584,603329014
606155345,3702994585,603329015
606155346,3702994586,603329016
606155347,3702994587,603329017
606155348,3702994588,603329018
606155349,3702994589,603329019
606155350,3702994590,603329020
606155351,3702994591,603329021
606155353,3702994593,603329023
606155352,3702994592,603329022
606155354,3702994594,603329024
606155356,3702994596,603329026
606155355,3702994595,603329025
606155357,3702994597,603329027
606155358,3702994598,603329028
606155359,3702994599,603329029
606155360,3702994600,603329030
606155369,3702994609,603329039
606155361,3702994601,603329031
606155362,3702994602,603329032
606155363,3702994603,603329033
606155364,3702994604,603329034
606155365,3702994605,603329035
606155366,3702994606,603329036
606155367,3702994607,603329037
606155371,3702994611,603329041
606155370,3702994610,603329040
606155368,3702994608,603329038
606155373,3702994613,603329043
606155374,3702994614,603329044
606155372,3702994612,603329042
606155375,3702994615,603329045
606155376,3702994616,603329046
606155377,3702994617,603329047
606155378,3702994618,603329048
606155379,3702994619,603329049
606155380,3702994620,603329050
606155382,3702994622,603329052
606155381,3702994621,603329051
606155383,3702994623,603329053
606155384,3702994624,603329054
606155385,3702994625,603329055
606155386,3702994626,603329056
606155387,3702994627,603329057
606155389,3702994629,603329059
606155390,3702994630,603329060
606155388,3702994628,603329058
606155391,3702994631,603329061
606155392,3702994632,603329062
606155393,3702994633,603329063
606155394,3702994634,603329064
606155396,3702994636,603329066
606155395,3702994635,603329065
606155397,3702994637,603329067
606155398,3702994638,603329068
606155399,3702994639,603329069
606155401,3702994641,603329071
606155402,3702994642,603329072
606155400,3702994640,603329070
606155403,3702994643,603329073
606155404,3702994644,603329074
606155405,3702994645,603329075
606155406,3702994646,603329076
606155409,3702994649,603329079
606155407,3702994647,603329077
606155410,3702994650,603329080
606155408,3702994648,603329078
606155413,3702994653,603329083
606155411,3702994651,603329081
606155412,3702994652,603329082
606155414,3702994654,603329084
606155415,3702994655,603329085
606155417,3702994657,603329087
606155416,3702994656,603329086
606155419,3702994659,603329089
606155418,3702994658,603329088
606155420,3702994660,603329090
606155421,3702994661,603329091
606155424,3702994664,603329094
606155423,3702994663,603329093
606155425,3702994665,603329095
606155429,3702994669,603329099
606155427,3702994667,603329097
606155428,3702994668,603329098
606155432,3702994672,603329102
606155431,3702994671,603329101
606155430,3702994670,603329100
606155434,3702994674,603329104
606155435,3702994675,603329105
606155433,3702994673,603329103
606155426,3702994666,603329096
606155436,3702994676,603329106
606155437,3702994677,603329107
606155438,3702994678,603329108
606155441,3702994681,603329111
606155439,3702994679,603329109
606155440,3702994680,603329110
606155442,3702994682,603329112
606155443,3702994683,603329113
606155444,3702994684,603329114
606155445,3702994685,603329115
606155447,3702994687,603329117
606155446,3702994686,603329116
606155448,3702994688,603329118
606155450,3702994690,603329120
606155449,3702994689,603329119
606155451,3702994691,603329121
606155452,3702994692,603329122
606155453,3702994693,603329123
606155454,3702994694,603329124
606155455,3702994695,603329125
606155456,3702994696,603329126
606155457,3702994697,603329127
606155458,3702994698,603329128
606155460,3702994700,603329130
606155459,3702994699,603329129
606155462,3702994702,603329132
606155461,3702994701,603329131
606155463,3702994703,603329133
606155473,3702994713,603329143
606155464,3702994704,603329134
606155466,3702994706,603329136
606155465,3702994705,603329135
606155468,3702994708,603329138
606155469,3702994709,603329139
606155467,3702994707,603329137
606155470,3702994710,603329140
606155471,3702994711,603329141
606155472,3702994712,603329142
606155474,3702994714,603329144
606155475,3702994715,603329145
606155476,3702994716,603329146
606155477,3702994717,603329147
606155479,3702994719,603329149
606155480,3702994720,603329150
606155481,3702994721,603329151
606155482,3702994722,603329152
606155483,3702994723,603329153
606155485,3702994725,603329155
606155478,3702994718,603329148
606155484,3702994724,603329154
606155486,3702994726,603329156
606155489,3702994729,603329159
606155490,3702994730,603329160
606155488,3702994728,603329158
606155487,3702994727,603329157
606155491,3702994731,603329161
606155492,3702994732,603329162
606155494,3702994734,603329164
606155493,3702994733,603329163
606155495,3702994735,603329165
606155496,3702994736,603329166
